Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season,Unnamed: 10
C9515,18,M,Mumbai,['Fashion'],['T-shirt'],Occasional Shopper,1000.06,No,Spring,0.0
C9516,49,F,Kolkata,['Beauty'],['Foundation'],New Visitor,1328.07,No,Spring,0.0
C9517,33,,Chennai,"['Home Decor', 'Books']","['Curtains', 'Comics']",Occasional Shopper,4286.72,Yes,Autumn,0.0
C9518,46,M,Mumbai,"['Fashion', 'Books', 'Beauty']","['Shoes', 'Biography', 'Moisturizer']",Frequent Buyer,3771.83,No,Autumn,0.0
C9519,56,F,Mumbai,"['Fashion', 'Fitness', 'Home Decor']","['Shoes', 'Yoga Mat', 'Lamp']",Frequent Buyer,1721.16,Yes,Spring,0.0
C9520,59,M,Kolkata,['Electronics'],['Smartphone'],Occasional Shopper,572.41,Yes,Spring,0.0
C9521,33,,Delhi,"['Electronics', 'Fitness', 'Beauty']","['Smartwatch', 'Yoga Mat', 'Perfume']",New Visitor,1979.87,No,Summer,0.0
C9522,38,F,Delhi,['Home Decor'],['Lamp'],New Visitor,933.37,No,Summer,0.0
C9523,30,M,Delhi,"['Books', 'Home Decor', 'Electronics']","['Fiction', 'Curtains', 'Smartwatch']",Occasional Shopper,1239.63,Yes,Summer,0.0
C9524,56,,Delhi,['Electronics'],['Smartwatch'],Occasional Shopper,2149.1,Yes,Summer,0.0
C9525,23,F,Kolkata,"['Books', 'Electronics']","['Biography', 'Smartwatch']",New Visitor,995.21,Yes,Winter,0.0
C9526,31,,Delhi,"['Fashion', 'Fitness', 'Books']","['Jeans', 'Resistance Bands', 'Non-fiction']",New Visitor,4244.93,No,Autumn,0.0
C9527,31,F,Chennai,"['Fitness', 'Fashion', 'Electronics']","['Treadmill', 'Jeans', 'Headphones']",Occasional Shopper,689.16,No,Winter,0.0
C9528,22,M,Kolkata,"['Home Decor', 'Fitness']","['Curtains', 'Yoga Mat']",Occasional Shopper,4336.61,Yes,Summer,0.0
C9529,21,F,Kolkata,"['Electronics', 'Fashion', 'Books']","['Headphones', 'Shoes', 'Comics']",New Visitor,2367.03,No,Winter,0.0
C9530,45,F,Bangalore,"['Fitness', 'Electronics']","['Yoga Mat', 'Smartwatch']",New Visitor,2360.19,Yes,Winter,0.0
C9531,48,,Chennai,['Electronics'],['Headphones'],Frequent Buyer,2276.77,Yes,Autumn,0.0
C9532,57,,Delhi,"['Fashion', 'Home Decor', 'Fitness']","['Jacket', 'Lamp', 'Resistance Bands']",Occasional Shopper,2678.0,Yes,Winter,0.0
C9533,28,F,Delhi,"['Home Decor', 'Fashion']","['Curtains', 'Jeans']",Frequent Buyer,3721.18,No,Autumn,0.0
C9534,27,F,Delhi,['Books'],['Biography'],New Visitor,4338.77,No,Summer,0.0
C9535,54,M,Kolkata,"['Home Decor', 'Beauty', 'Books']","['Curtains', 'Foundation', 'Comics']",Occasional Shopper,1687.32,Yes,Autumn,0.0
C9536,43,M,Delhi,"['Home Decor', 'Fitness']","['Curtains', 'Yoga Mat']",Occasional Shopper,4939.96,No,Spring,0.0
C9537,37,M,Bangalore,"['Books', 'Fashion']","['Fiction', 'T-shirt']",Occasional Shopper,2046.98,Yes,Autumn,0.0
C9538,44,,Delhi,"['Fashion', 'Beauty', 'Fitness']","['Jeans', 'Foundation', 'Resistance Bands']",Occasional Shopper,735.3,No,Autumn,0.0
C9539,43,,Mumbai,"['Fitness', 'Electronics']","['Dumbbells', 'Laptop']",New Visitor,1679.38,No,Autumn,0.0
C9540,45,F,Chennai,"['Fashion', 'Fitness', 'Electronics']","['Shoes', 'Resistance Bands', 'Laptop']",Frequent Buyer,2687.09,No,Summer,0.0
C9541,53,M,Kolkata,"['Books', 'Fashion', 'Beauty']","['Comics', 'Shoes', 'Moisturizer']",Frequent Buyer,1948.81,No,Autumn,0.0
C9542,51,F,Delhi,"['Fashion', 'Electronics', 'Beauty']","['Jacket', 'Headphones', 'Lipstick']",Occasional Shopper,1602.41,No,Summer,0.0
C9543,59,,Bangalore,"['Books', 'Fashion', 'Beauty']","['Non-fiction', 'T-shirt', 'Perfume']",Occasional Shopper,2767.15,No,Summer,0.0
C9544,53,,Bangalore,['Home Decor'],['Curtains'],New Visitor,4234.17,No,Spring,0.0
C9545,45,,Bangalore,"['Home Decor', 'Beauty', 'Electronics']","['Cushions', 'Moisturizer', 'Laptop']",New Visitor,843.98,Yes,Summer,0.0
C9546,58,F,Kolkata,"['Electronics', 'Books', 'Home Decor']","['Smartwatch', 'Comics', 'Lamp']",Frequent Buyer,4780.32,Yes,Autumn,0.0
C9547,26,,Chennai,['Electronics'],['Headphones'],Frequent Buyer,1872.6,No,Spring,0.0
C9548,34,F,Delhi,"['Beauty', 'Home Decor']","['Lipstick', 'Wall Art']",Occasional Shopper,2726.84,Yes,Spring,0.0
C9549,48,,Chennai,"['Fashion', 'Fitness', 'Electronics']","['Jacket', 'Resistance Bands', 'Laptop']",Frequent Buyer,1303.48,No,Summer,0.0
C9550,21,M,Kolkata,['Home Decor'],['Curtains'],Occasional Shopper,1333.29,Yes,Autumn,0.0
C9551,54,,Bangalore,"['Beauty', 'Fitness']","['Foundation', 'Resistance Bands']",Occasional Shopper,3832.6,No,Winter,0.0
C9552,21,F,Delhi,"['Books', 'Home Decor', 'Fitness']","['Non-fiction', 'Lamp', 'Dumbbells']",New Visitor,4816.92,No,Autumn,0.0
C9553,31,M,Mumbai,"['Beauty', 'Fashion', 'Home Decor']","['Lipstick', 'Shoes', 'Curtains']",Frequent Buyer,4598.07,Yes,Summer,0.0
C9554,44,M,Mumbai,"['Home Decor', 'Fashion']","['Cushions', 'T-shirt']",New Visitor,4175.13,Yes,Spring,0.0
C9555,20,M,Kolkata,['Fashion'],['Jeans'],Occasional Shopper,760.53,No,Winter,0.0
C9556,54,M,Chennai,"['Fitness', 'Books']","['Resistance Bands', 'Biography']",New Visitor,1879.72,Yes,Autumn,0.0
C9557,56,F,Delhi,['Home Decor'],['Curtains'],Frequent Buyer,3258.19,No,Autumn,0.0
C9558,58,F,Bangalore,"['Electronics', 'Home Decor']","['Headphones', 'Lamp']",New Visitor,4909.75,No,Winter,0.0
C9559,28,F,Bangalore,['Home Decor'],['Cushions'],New Visitor,1168.95,No,Winter,0.0
C9560,42,F,Mumbai,['Books'],['Non-fiction'],Occasional Shopper,3532.77,No,Autumn,0.0
C9561,44,,Kolkata,"['Electronics', 'Beauty', 'Fashion']","['Smartwatch', 'Moisturizer', 'Shoes']",New Visitor,1963.78,No,Autumn,0.0
C9562,22,,Mumbai,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Non-fiction', 'Moisturizer']",New Visitor,1533.08,Yes,Winter,0.0
C9563,25,,Delhi,['Home Decor'],['Lamp'],Frequent Buyer,866.54,No,Autumn,0.0
C9564,26,M,Kolkata,"['Fashion', 'Books']","['Shoes', 'Non-fiction']",Occasional Shopper,2750.73,Yes,Summer,0.0
C9565,28,F,Chennai,"['Electronics', 'Fashion']","['Laptop', 'Jacket']",New Visitor,4104.12,No,Autumn,0.0
C9566,51,,Chennai,['Electronics'],['Smartphone'],New Visitor,4922.49,No,Autumn,0.0
C9567,39,,Delhi,['Electronics'],['Smartphone'],Frequent Buyer,3331.17,Yes,Autumn,0.0
C9568,58,,Delhi,"['Fashion', 'Fitness']","['T-shirt', 'Treadmill']",Frequent Buyer,3842.07,Yes,Summer,0.0
C9569,30,F,Kolkata,['Beauty'],['Perfume'],New Visitor,3543.22,No,Winter,0.0
C9570,50,,Chennai,['Electronics'],['Laptop'],Occasional Shopper,2264.46,Yes,Summer,0.0
C9571,29,M,Bangalore,['Fashion'],['Jacket'],Occasional Shopper,3679.99,Yes,Spring,0.0
C9572,53,M,Bangalore,"['Electronics', 'Fashion']","['Headphones', 'Shoes']",Frequent Buyer,2469.2,Yes,Spring,0.0
C9573,21,M,Bangalore,"['Home Decor', 'Fitness']","['Cushions', 'Treadmill']",Occasional Shopper,2134.54,Yes,Autumn,0.0
C9574,60,,Mumbai,"['Fashion', 'Beauty']","['Jacket', 'Moisturizer']",Frequent Buyer,1863.03,Yes,Summer,0.0
C9575,52,F,Mumbai,['Home Decor'],['Wall Art'],Frequent Buyer,3467.67,Yes,Winter,0.0
C9576,19,F,Kolkata,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Biography', 'Smartphone']",Frequent Buyer,975.8,No,Winter,0.0
C9577,54,,Kolkata,"['Home Decor', 'Books', 'Fashion']","['Wall Art', 'Fiction', 'T-shirt']",Frequent Buyer,3048.65,No,Autumn,0.0
C9578,31,,Mumbai,"['Fitness', 'Fashion', 'Beauty']","['Resistance Bands', 'T-shirt', 'Foundation']",New Visitor,986.7,No,Spring,0.0
C9579,31,,Bangalore,['Fashion'],['Shoes'],Frequent Buyer,2631.98,No,Winter,0.0
C9580,58,F,Kolkata,"['Fashion', 'Books']","['Jeans', 'Comics']",Occasional Shopper,4793.9,No,Spring,0.0
C9581,49,,Bangalore,['Fashion'],['Jeans'],Occasional Shopper,1238.07,Yes,Autumn,0.0
C9582,60,F,Delhi,"['Fashion', 'Home Decor']","['Jeans', 'Cushions']",Frequent Buyer,2475.55,No,Summer,0.0
C9583,37,F,Kolkata,['Fashion'],['Jeans'],Occasional Shopper,2690.89,Yes,Spring,0.0
C9584,29,,Chennai,"['Beauty', 'Fashion']","['Moisturizer', 'Jacket']",Occasional Shopper,3648.43,No,Autumn,0.0
C9585,29,M,Kolkata,['Beauty'],['Perfume'],Occasional Shopper,1370.46,No,Winter,0.0
C9586,21,M,Kolkata,"['Home Decor', 'Fitness', 'Beauty']","['Cushions', 'Resistance Bands', 'Lipstick']",Frequent Buyer,4684.08,No,Winter,0.0
C9587,53,F,Chennai,"['Books', 'Beauty']","['Fiction', 'Perfume']",Frequent Buyer,1176.19,Yes,Summer,0.0
C9588,55,,Delhi,"['Home Decor', 'Electronics', 'Books']","['Curtains', 'Smartwatch', 'Non-fiction']",New Visitor,3604.0,No,Autumn,0.0
C9589,57,F,Delhi,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Yoga Mat', 'Shoes']",New Visitor,3775.64,Yes,Summer,0.0
C9590,24,M,Delhi,"['Books', 'Beauty', 'Fashion']","['Fiction', 'Perfume', 'Jeans']",New Visitor,586.2,Yes,Spring,0.0
C9591,51,M,Bangalore,"['Electronics', 'Fashion', 'Fitness']","['Smartwatch', 'T-shirt', 'Treadmill']",Occasional Shopper,4508.29,Yes,Summer,0.0
C9592,28,,Delhi,"['Fitness', 'Books', 'Beauty']","['Treadmill', 'Non-fiction', 'Lipstick']",New Visitor,1705.63,Yes,Autumn,0.0
C9593,37,,Chennai,"['Electronics', 'Beauty']","['Headphones', 'Foundation']",New Visitor,2092.61,Yes,Summer,0.0
C9594,21,F,Kolkata,['Home Decor'],['Lamp'],Frequent Buyer,2765.43,No,Summer,0.0
C9595,32,F,Chennai,['Home Decor'],['Lamp'],New Visitor,2450.09,No,Autumn,0.0
C9596,34,F,Mumbai,['Beauty'],['Moisturizer'],Occasional Shopper,3435.63,Yes,Spring,0.0
C9597,45,F,Delhi,"['Books', 'Home Decor', 'Electronics']","['Biography', 'Curtains', 'Smartphone']",New Visitor,3469.33,No,Winter,0.0
C9598,19,F,Kolkata,['Fashion'],['Jeans'],New Visitor,4971.32,Yes,Autumn,0.0
C9599,46,F,Kolkata,['Electronics'],['Laptop'],New Visitor,1191.94,Yes,Spring,0.0
C9600,40,,Bangalore,"['Electronics', 'Fitness']","['Smartphone', 'Dumbbells']",Occasional Shopper,1733.67,No,Summer,0.0
C9601,32,,Kolkata,"['Fitness', 'Books', 'Beauty']","['Yoga Mat', 'Comics', 'Foundation']",Occasional Shopper,828.79,Yes,Winter,0.0
C9602,41,F,Chennai,"['Fitness', 'Home Decor', 'Books']","['Dumbbells', 'Lamp', 'Non-fiction']",Frequent Buyer,1654.86,Yes,Winter,0.0
C9603,58,,Delhi,"['Fitness', 'Home Decor', 'Fashion']","['Yoga Mat', 'Lamp', 'Jacket']",Occasional Shopper,735.24,Yes,Autumn,0.0
C9604,41,,Kolkata,['Electronics'],['Smartphone'],Frequent Buyer,3961.89,No,Spring,0.0
C9605,55,F,Chennai,"['Home Decor', 'Books']","['Lamp', 'Comics']",Occasional Shopper,2596.84,Yes,Summer,0.0
C9606,31,,Bangalore,"['Books', 'Electronics']","['Biography', 'Smartwatch']",Frequent Buyer,1319.44,Yes,Spring,0.0
C9607,34,,Mumbai,"['Books', 'Beauty']","['Biography', 'Moisturizer']",Occasional Shopper,4021.64,Yes,Autumn,0.0
C9608,32,M,Chennai,['Electronics'],['Smartwatch'],Occasional Shopper,3166.2,No,Spring,0.0
C9609,58,F,Bangalore,"['Beauty', 'Fashion', 'Books']","['Foundation', 'Shoes', 'Fiction']",Occasional Shopper,4504.64,No,Autumn,0.0
C9610,25,F,Mumbai,['Fashion'],['T-shirt'],Frequent Buyer,595.05,No,Spring,0.0
C9611,59,,Mumbai,"['Fashion', 'Beauty']","['Jeans', 'Perfume']",Frequent Buyer,1372.4,Yes,Spring,0.0
C9612,54,F,Mumbai,"['Books', 'Electronics', 'Home Decor']","['Biography', 'Headphones', 'Lamp']",Frequent Buyer,3497.31,No,Summer,0.0
C9613,32,M,Chennai,"['Home Decor', 'Fitness', 'Beauty']","['Wall Art', 'Dumbbells', 'Moisturizer']",Occasional Shopper,4326.84,Yes,Spring,0.0
C9614,27,,Chennai,"['Electronics', 'Beauty']","['Smartphone', 'Moisturizer']",Occasional Shopper,2680.31,Yes,Winter,0.0
C9615,24,M,Delhi,"['Fitness', 'Home Decor', 'Beauty']","['Treadmill', 'Curtains', 'Lipstick']",Occasional Shopper,2826.87,No,Spring,0.0
C9616,24,M,Chennai,['Books'],['Comics'],Frequent Buyer,3886.07,No,Spring,0.0
C9617,60,M,Mumbai,"['Fashion', 'Electronics', 'Beauty']","['Jacket', 'Smartphone', 'Lipstick']",Occasional Shopper,3389.67,No,Winter,0.0
C9618,27,,Kolkata,"['Home Decor', 'Beauty', 'Books']","['Lamp', 'Moisturizer', 'Fiction']",Occasional Shopper,2524.46,No,Winter,0.0
C9619,57,,Mumbai,"['Fitness', 'Beauty', 'Electronics']","['Treadmill', 'Foundation', 'Smartwatch']",Occasional Shopper,4323.09,No,Summer,0.0
C9620,41,F,Kolkata,"['Books', 'Fashion']","['Comics', 'Shoes']",Frequent Buyer,3312.54,No,Spring,0.0
C9621,27,M,Bangalore,['Fitness'],['Resistance Bands'],Frequent Buyer,4441.5,No,Winter,0.0
C9622,26,M,Kolkata,"['Books', 'Beauty']","['Fiction', 'Moisturizer']",New Visitor,4415.5,Yes,Spring,0.0
C9623,48,M,Kolkata,"['Fashion', 'Electronics']","['T-shirt', 'Laptop']",Occasional Shopper,3988.51,No,Summer,0.0
C9624,38,,Chennai,"['Electronics', 'Fitness', 'Beauty']","['Laptop', 'Treadmill', 'Lipstick']",Frequent Buyer,3404.5,Yes,Winter,0.0
C9625,50,M,Bangalore,['Beauty'],['Lipstick'],Frequent Buyer,1156.8,No,Summer,0.0
C9626,36,F,Kolkata,"['Books', 'Home Decor', 'Beauty']","['Comics', 'Wall Art', 'Moisturizer']",Occasional Shopper,3963.47,Yes,Summer,0.0
C9627,32,,Mumbai,"['Electronics', 'Home Decor', 'Books']","['Smartwatch', 'Cushions', 'Fiction']",New Visitor,772.83,No,Summer,0.0
C9628,44,M,Kolkata,"['Fitness', 'Books']","['Resistance Bands', 'Non-fiction']",Frequent Buyer,2314.62,No,Autumn,0.0
C9629,31,,Mumbai,"['Books', 'Electronics']","['Biography', 'Smartphone']",Occasional Shopper,2093.37,Yes,Spring,0.0
C9630,54,,Mumbai,['Books'],['Non-fiction'],Frequent Buyer,4083.23,No,Summer,0.0
C9631,49,M,Chennai,"['Fitness', 'Beauty']","['Treadmill', 'Perfume']",Occasional Shopper,2743.39,No,Winter,0.0
C9632,38,,Delhi,"['Electronics', 'Fitness']","['Smartphone', 'Dumbbells']",New Visitor,2514.51,No,Winter,0.0
C9633,47,,Chennai,"['Home Decor', 'Beauty', 'Fitness']","['Curtains', 'Foundation', 'Dumbbells']",Occasional Shopper,1989.11,No,Winter,0.0
C9634,20,M,Bangalore,['Books'],['Biography'],Frequent Buyer,1819.29,Yes,Spring,0.0
C9635,45,,Mumbai,['Books'],['Biography'],New Visitor,942.59,Yes,Winter,0.0
C9636,53,F,Chennai,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",New Visitor,3404.53,Yes,Spring,0.0
C9637,59,,Bangalore,"['Fashion', 'Home Decor', 'Fitness']","['Jacket', 'Lamp', 'Treadmill']",New Visitor,3313.13,Yes,Winter,0.0
C9638,48,,Bangalore,"['Fitness', 'Fashion', 'Books']","['Yoga Mat', 'Jeans', 'Comics']",New Visitor,3913.14,No,Summer,0.0
C9639,45,F,Kolkata,['Electronics'],['Headphones'],Frequent Buyer,1773.03,No,Autumn,0.0
C9640,53,M,Mumbai,['Books'],['Non-fiction'],Frequent Buyer,3486.89,Yes,Winter,0.0
C9641,59,,Mumbai,['Books'],['Non-fiction'],Frequent Buyer,1647.18,No,Spring,0.0
C9642,36,M,Bangalore,"['Fashion', 'Home Decor', 'Beauty']","['Jacket', 'Curtains', 'Moisturizer']",New Visitor,2900.32,Yes,Winter,0.0
C9643,32,F,Delhi,['Electronics'],['Laptop'],Occasional Shopper,534.51,No,Winter,0.0
C9644,52,,Kolkata,"['Electronics', 'Beauty']","['Headphones', 'Moisturizer']",Frequent Buyer,677.51,No,Spring,0.0
C9645,54,F,Mumbai,['Beauty'],['Moisturizer'],Occasional Shopper,2561.43,Yes,Spring,0.0
C9646,32,,Kolkata,['Fashion'],['Jacket'],Occasional Shopper,4555.66,Yes,Winter,0.0
C9647,22,,Mumbai,['Books'],['Non-fiction'],Occasional Shopper,3027.67,Yes,Autumn,0.0
C9648,43,F,Mumbai,"['Fashion', 'Home Decor', 'Electronics']","['Jeans', 'Wall Art', 'Smartphone']",Frequent Buyer,1301.74,Yes,Autumn,0.0
C9649,38,F,Bangalore,"['Home Decor', 'Fashion', 'Electronics']","['Curtains', 'Jacket', 'Headphones']",New Visitor,1511.87,Yes,Summer,0.0
C9650,33,F,Mumbai,"['Home Decor', 'Books']","['Curtains', 'Biography']",Frequent Buyer,2356.07,No,Autumn,0.0
C9651,41,,Kolkata,"['Home Decor', 'Fashion', 'Beauty']","['Cushions', 'Jacket', 'Lipstick']",New Visitor,971.57,No,Spring,0.0
C9652,47,M,Kolkata,['Fitness'],['Dumbbells'],New Visitor,766.86,Yes,Winter,0.0
C9653,31,M,Mumbai,['Electronics'],['Headphones'],Frequent Buyer,1655.12,Yes,Winter,0.0
C9654,45,M,Delhi,"['Fitness', 'Home Decor']","['Treadmill', 'Lamp']",Frequent Buyer,1257.62,Yes,Winter,0.0
C9655,26,M,Mumbai,"['Electronics', 'Fitness', 'Fashion']","['Smartwatch', 'Yoga Mat', 'Shoes']",Frequent Buyer,1164.57,Yes,Summer,0.0
C9656,36,M,Kolkata,['Fashion'],['T-shirt'],Frequent Buyer,4781.95,Yes,Autumn,0.0
C9657,25,,Delhi,"['Fashion', 'Electronics']","['Jacket', 'Laptop']",New Visitor,2201.75,No,Summer,0.0
C9658,55,,Kolkata,"['Electronics', 'Home Decor']","['Smartwatch', 'Cushions']",Frequent Buyer,4359.87,No,Winter,0.0
C9659,24,,Chennai,"['Home Decor', 'Books', 'Fashion']","['Curtains', 'Biography', 'T-shirt']",New Visitor,992.73,Yes,Autumn,0.0
C9660,33,F,Mumbai,['Books'],['Non-fiction'],Occasional Shopper,4918.8,No,Spring,0.0
C9661,59,,Kolkata,"['Beauty', 'Fashion', 'Fitness']","['Lipstick', 'T-shirt', 'Yoga Mat']",Occasional Shopper,3564.21,No,Autumn,0.0
C9662,57,F,Kolkata,['Fitness'],['Treadmill'],Frequent Buyer,2190.02,No,Autumn,0.0
C9663,24,,Kolkata,"['Books', 'Home Decor']","['Comics', 'Curtains']",New Visitor,3912.05,No,Autumn,0.0
C9664,26,M,Chennai,"['Fashion', 'Fitness']","['Jeans', 'Dumbbells']",Frequent Buyer,3882.02,Yes,Autumn,0.0
C9665,33,,Mumbai,['Fashion'],['T-shirt'],Frequent Buyer,1287.3,No,Winter,0.0
C9666,25,F,Chennai,"['Books', 'Home Decor', 'Electronics']","['Non-fiction', 'Curtains', 'Laptop']",Occasional Shopper,1070.84,Yes,Autumn,0.0
C9667,60,M,Delhi,"['Home Decor', 'Electronics']","['Lamp', 'Laptop']",New Visitor,1552.86,Yes,Autumn,0.0
C9668,23,M,Chennai,['Home Decor'],['Wall Art'],New Visitor,3774.72,Yes,Summer,0.0
C9669,24,F,Bangalore,['Fitness'],['Dumbbells'],Occasional Shopper,2061.98,Yes,Summer,0.0
C9670,33,F,Mumbai,['Books'],['Comics'],Frequent Buyer,4310.87,No,Summer,0.0
C9671,47,M,Kolkata,"['Home Decor', 'Electronics', 'Books']","['Curtains', 'Smartwatch', 'Biography']",Occasional Shopper,1084.75,No,Spring,0.0
C9672,20,F,Mumbai,"['Electronics', 'Fashion', 'Home Decor']","['Smartphone', 'T-shirt', 'Curtains']",Occasional Shopper,2822.48,No,Autumn,0.0
C9673,52,F,Bangalore,"['Fitness', 'Beauty', 'Electronics']","['Yoga Mat', 'Perfume', 'Smartwatch']",Occasional Shopper,4685.53,No,Winter,0.0
C9674,41,F,Mumbai,['Home Decor'],['Curtains'],New Visitor,858.2,Yes,Autumn,0.0
C9675,35,,Chennai,['Books'],['Biography'],Occasional Shopper,2376.25,No,Summer,0.0
C9676,51,F,Delhi,"['Fitness', 'Home Decor', 'Books']","['Resistance Bands', 'Lamp', 'Biography']",New Visitor,4119.56,No,Winter,0.0
C9677,23,,Mumbai,"['Fitness', 'Fashion', 'Electronics']","['Yoga Mat', 'T-shirt', 'Laptop']",Frequent Buyer,1569.22,Yes,Summer,0.0
C9678,34,M,Delhi,"['Beauty', 'Electronics']","['Perfume', 'Laptop']",Occasional Shopper,3572.65,Yes,Summer,0.0
C9679,42,,Chennai,"['Home Decor', 'Fitness']","['Wall Art', 'Treadmill']",Frequent Buyer,2399.21,Yes,Winter,0.0
C9680,44,F,Bangalore,"['Fitness', 'Fashion', 'Home Decor']","['Treadmill', 'T-shirt', 'Curtains']",New Visitor,2907.36,Yes,Autumn,0.0
C9681,29,M,Delhi,"['Fashion', 'Electronics']","['Jeans', 'Headphones']",New Visitor,4315.03,Yes,Spring,0.0
C9682,50,,Mumbai,"['Books', 'Fitness']","['Comics', 'Yoga Mat']",Frequent Buyer,3988.31,Yes,Winter,0.0
C9683,23,M,Mumbai,"['Books', 'Electronics']","['Non-fiction', 'Smartphone']",Frequent Buyer,1863.59,No,Autumn,0.0
C9684,44,M,Mumbai,['Home Decor'],['Wall Art'],Frequent Buyer,4248.48,No,Autumn,0.0
C9685,44,F,Kolkata,['Electronics'],['Headphones'],Occasional Shopper,3504.31,Yes,Summer,0.0
C9686,32,M,Kolkata,['Fashion'],['T-shirt'],Occasional Shopper,1466.12,No,Spring,0.0
C9687,39,F,Chennai,"['Fashion', 'Fitness']","['T-shirt', 'Yoga Mat']",Frequent Buyer,4476.85,Yes,Summer,0.0
C9688,39,F,Mumbai,['Electronics'],['Smartwatch'],Frequent Buyer,3481.45,Yes,Summer,0.0
C9689,40,M,Delhi,"['Home Decor', 'Fashion', 'Electronics']","['Lamp', 'Shoes', 'Smartphone']",New Visitor,2790.42,Yes,Spring,0.0
C9690,53,,Chennai,"['Beauty', 'Books']","['Perfume', 'Biography']",Frequent Buyer,3657.36,Yes,Winter,0.0
C9691,23,F,Kolkata,"['Home Decor', 'Fitness']","['Cushions', 'Treadmill']",New Visitor,746.35,No,Spring,0.0
C9692,59,,Bangalore,"['Home Decor', 'Beauty', 'Fitness']","['Wall Art', 'Perfume', 'Treadmill']",Frequent Buyer,4443.44,No,Winter,0.0
C9693,59,F,Kolkata,"['Fitness', 'Beauty', 'Home Decor']","['Dumbbells', 'Moisturizer', 'Lamp']",New Visitor,3971.49,Yes,Summer,0.0
C9694,27,F,Kolkata,['Fashion'],['T-shirt'],Frequent Buyer,2927.48,Yes,Spring,0.0
C9695,43,F,Chennai,"['Fashion', 'Electronics']","['T-shirt', 'Smartphone']",New Visitor,1762.07,Yes,Summer,0.0
C9696,28,F,Mumbai,['Electronics'],['Laptop'],New Visitor,3256.79,Yes,Summer,0.0
C9697,58,,Mumbai,"['Home Decor', 'Fashion']","['Curtains', 'Jacket']",Frequent Buyer,3674.24,Yes,Autumn,0.0
C9698,29,F,Chennai,['Fashion'],['T-shirt'],New Visitor,4176.66,No,Spring,0.0
C9699,32,F,Kolkata,"['Fashion', 'Fitness', 'Electronics']","['T-shirt', 'Yoga Mat', 'Laptop']",Occasional Shopper,966.93,Yes,Autumn,0.0
C9700,36,M,Mumbai,"['Home Decor', 'Books', 'Beauty']","['Cushions', 'Non-fiction', 'Perfume']",Occasional Shopper,2367.51,Yes,Winter,0.0
C9701,23,M,Kolkata,['Fitness'],['Yoga Mat'],New Visitor,4504.02,Yes,Autumn,0.0
C9702,38,,Chennai,"['Fitness', 'Fashion', 'Home Decor']","['Yoga Mat', 'Jeans', 'Lamp']",Occasional Shopper,834.86,Yes,Summer,0.0
C9703,18,F,Chennai,['Fitness'],['Yoga Mat'],Frequent Buyer,2576.6,No,Winter,0.0
C9704,21,M,Delhi,"['Fitness', 'Fashion']","['Dumbbells', 'T-shirt']",Frequent Buyer,2630.59,Yes,Autumn,0.0
C9705,41,F,Delhi,['Beauty'],['Moisturizer'],New Visitor,2132.72,No,Spring,0.0
C9706,37,F,Chennai,"['Books', 'Electronics', 'Beauty']","['Comics', 'Headphones', 'Lipstick']",Frequent Buyer,3608.87,Yes,Summer,0.0
C9707,24,F,Bangalore,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",Frequent Buyer,3516.49,No,Summer,0.0
C9708,36,,Delhi,"['Books', 'Fitness', 'Beauty']","['Non-fiction', 'Dumbbells', 'Foundation']",Occasional Shopper,4323.34,No,Winter,0.0
C9709,20,,Mumbai,"['Fitness', 'Books', 'Home Decor']","['Yoga Mat', 'Non-fiction', 'Cushions']",Frequent Buyer,1561.44,No,Winter,0.0
C9710,30,M,Kolkata,"['Beauty', 'Electronics', 'Fitness']","['Moisturizer', 'Smartphone', 'Treadmill']",Occasional Shopper,750.62,Yes,Spring,0.0
C9711,40,M,Mumbai,"['Fitness', 'Home Decor', 'Books']","['Treadmill', 'Curtains', 'Biography']",Occasional Shopper,4997.03,Yes,Autumn,0.0
C9712,28,M,Chennai,"['Home Decor', 'Beauty', 'Fitness']","['Lamp', 'Foundation', 'Yoga Mat']",New Visitor,1349.79,Yes,Spring,0.0
C9713,20,M,Bangalore,"['Fitness', 'Home Decor', 'Beauty']","['Dumbbells', 'Wall Art', 'Lipstick']",Occasional Shopper,4020.28,No,Spring,0.0
C9714,27,,Bangalore,['Beauty'],['Lipstick'],Occasional Shopper,2671.37,No,Spring,0.0
C9715,18,,Bangalore,['Books'],['Non-fiction'],Frequent Buyer,3423.03,No,Spring,0.0
C9716,36,M,Bangalore,"['Home Decor', 'Fitness']","['Wall Art', 'Yoga Mat']",Occasional Shopper,2707.97,No,Summer,0.0
C9717,46,M,Kolkata,"['Beauty', 'Books', 'Fitness']","['Moisturizer', 'Biography', 'Yoga Mat']",New Visitor,1468.59,Yes,Winter,0.0
C9718,40,,Chennai,['Electronics'],['Laptop'],New Visitor,812.22,Yes,Winter,0.0
C9719,58,F,Bangalore,"['Beauty', 'Electronics']","['Perfume', 'Smartwatch']",Frequent Buyer,4610.27,No,Summer,0.0
